CHANNEL,LOKASI,TANGGAL,BULAN,TAHUN,KODE_BARANG,KLASIFIKASI_BARANG,WARNA_BARANG,UKURAN_BARANG,BERAT_SATUAN,JUMLAH,BERAT_TOTAL
002,LO000025,02/28/2023 00:00:00,02,2023,MP002277,KD000028,PL000037,SZ000009,2,30,45
002,LO000025,02/28/2023 00:00:00,02,2023,MP000294,KD000028,PL000036,SZ000011,10,1,10
002,LO000025,02/28/2023 00:00:00,02,2023,MP002277,KD000028,PL000037,SZ000009,2,51,102
002,LO000025,02/28/2023 00:00:00,02,2023,MP002277,KD000028,PL000037,SZ000009,2,6,14
002,LO000025,02/28/2023 00:00:00,02,2023,MP000294,KD000028,PL000036,SZ000012,6,16,97
002,LO000025,02/28/2023 00:00:00,02,2023,MP002277,KD000028,PL000037,SZ000011,10,2,30
002,LO000025,02/28/2023 00:00:00,02,2023,MP002277,KD000028,PL000037,SZ000009,3,3,9
002,LO000025,02/28/2023 00:00:00,02,2023,MP002277,KD000028,PL000037,SZ000012,15,1,30
002,LO000025,02/28/2023 00:00:00,02,2023,MP002277,KD000028,PL000037,SZ000012,7,4,35
002,LO000025,02/28/2023 00:00:00,02,2023,MP002277,KD000028,PL000037,SZ000012,10,9,91
002,LO000025,12/14/2022 00:00:00,12,2022,MP000197,KD000037,PL000039,SZ000012,5,1,5
002,LO000025,12/14/2022 00:00:00,12,2022,MP002277,KD000037,PL000037,SZ000012,10,0,10
002,LO000025,12/14/2022 00:00:00,12,2022,MP002277,KD000037,PL000037,SZ000012,8,1,8
002,LO000025,12/16/2022 00:00:00,12,2022,MP000197,KD000016,PL000037,SZ000013,7,3,21
002,LO000025,12/16/2022 00:00:00,12,2022,MP000294,KD000016,PL000037,SZ000013,7,3,21
002,LO000025,12/16/2022 00:00:00,12,2022,MP000294,KD000016,PL000037,SZ000013,6,3,18
002,LO000025,12/16/2022 00:00:00,12,2022,MP000294,KD000016,PL000037,SZ000013,8,3,24
002,LO000025,12/16/2022 00:00:00,12,2022,MP000197,KD000016,PL000037,SZ000013,6,3,18
002,LO000025,12/16/2022 00:00:00,12,2022,MP002175,KD000016,PL000036,SZ000013,20,1,20
002,LO000025,12/16/2022 00:00:00,12,2022,MP002277,KD000009,PL000037,SZ000012,4,2,8
002,LO000025,12/16/2022 00:00:00,12,2022,MP002277,KD000009,PL000037,SZ000009,4,1,4
002,LO000025,12/16/2022 00:00:00,12,2022,MP000284,KD000016,PL000037,SZ000011,12,1,24
002,LO000025,12/16/2022 00:00:00,12,2022,MP000294,KD000016,PL000037,SZ000013,5,2,15
002,LO000025,12/16/2022 00:00:00,12,2022,MP000294,KD000016,PL000037,SZ000013,10,1,20
002,LO000025,12/16/2022 00:00:00,12,2022,MP000284,KD000016,PL000037,SZ000013,12,1,12
002,LO000025,12/16/2022 00:00:00,12,2022,MP000284,KD000016,PL000037,SZ000013,5,0,5
002,LO000025,12/16/2022 00:00:00,12,2022,MP000284,KD000016,PL000037,SZ000013,5,2,10
002,LO000025,12/16/2022 00:00:00,12,2022,MP000284,KD000016,PL000037,SZ000013,5,2,10
002,LO000025,12/16/2022 00:00:00,12,2022,MP000284,KD000016,PL000037,SZ000009,2,6,14
002,LO000025,12/16/2022 00:00:00,12,2022,MP000294,KD000016,PL000037,SZ000009,2,2,4
002,LO000025,12/16/2022 00:00:00,12,2022,MP000294,KD000016,PL000037,SZ000009,2,4,10
002,LO000025,12/16/2022 00:00:00,12,2022,MP000284,KD000016,PL000037,SZ000009,3,2,6
002,LO000025,12/16/2022 00:00:00,12,2022,MP000284,KD000016,PL000037,SZ000009,3,3,9
002,LO000038,03/03/2023 00:00:00,03,2023,MP002277,KD000037,PL000039,SZ000009,3,3,9
002,LO000038,03/03/2023 00:00:00,03,2023,MP002277,KD000037,PL000039,SZ000011,10,2,20
002,LO000014,01/12/2023 00:00:00,01,2023,MP002246,KD000028,PL000036,SZ000012,3,15,47
002,LO000014,01/12/2023 00:00:00,01,2023,MP002246,KD000028,PL000036,SZ000012,4,15,62
002,LO000014,01/12/2023 00:00:00,01,2023,MP002246,KD000028,PL000036,SZ000012,10,10,101
002,LO000014,01/25/2023 00:00:00,01,2023,MP002175,KD000028,PL000036,SZ000013,20,4,80
002,LO000014,01/25/2023 00:00:00,01,2023,MP002175,KD000028,PL000036,SZ000013,30,6,181
002,LO000014,02/01/2023 00:00:00,02,2023,MP002277,KD000028,PL000037,SZ000012,2,5,10
002,LO000014,02/01/2023 00:00:00,02,2023,MP002175,KD000028,PL000036,SZ000012,5,5,26
002,LO000014,02/01/2023 00:00:00,02,2023,MP002175,KD000028,PL000036,SZ000012,3,5,16
002,LO000014,02/01/2023 00:00:00,02,2023,MP002175,KD000028,PL000036,SZ000012,4,5,21
002,LO000014,02/01/2023 00:00:00,02,2023,MP002175,KD000028,PL000036,SZ000012,10,3,30
002,LO000014,02/01/2023 00:00:00,02,2023,MP002175,KD000028,PL000036,SZ000012,6,5,31
002,LO000007,04/06/2023 00:00:00,04,2023,MP000197,KD000009,PL000037,SZ000012,8,1,10
002,LO000007,04/06/2023 00:00:00,04,2023,MP000197,KD000009,PL000037,SZ000012,10,0,8
002,LO000038,03/07/2023 00:00:00,03,2023,MP002277,KD000037,PL000040,SZ000007,3,1,3
002,LO000038,03/07/2023 00:00:00,03,2023,MP002277,KD000037,PL000040,SZ000007,4,1,4
002,LO000038,03/07/2023 00:00:00,03,2023,MP002277,KD000037,PL000040,SZ000007,2,1,2
002,LO000038,03/07/2023 00:00:00,03,2023,MP002277,KD000037,PL000039,SZ000011,10,1,10
002,LO000038,03/07/2023 00:00:00,03,2023,MP000197,KD000028,PL000036,SZ000011,6,0,6
002,LO000038,03/07/2023 00:00:00,03,2023,MP002277,KD000037,PL000039,SZ000012,2,3,6
002,LO000038,03/07/2023 00:00:00,03,2023,MP002246,KD000028,PL000036,SZ000007,4,3,12
002,LO000024,12/24/2022 00:00:00,12,2022,MP000294,KD000028,PL000036,SZ000009,2,4,8
002,LO000024,12/24/2022 00:00:00,12,2022,MP000197,KD000016,PL000037,SZ000012,3,3,9
002,LO000024,12/24/2022 00:00:00,12,2022,MP000294,KD000028,PL000036,SZ000012,8,10,80
002,LO000024,12/24/2022 00:00:00,12,2022,MP000197,KD000028,PL000036,SZ000009,3,12,36
002,LO000024,12/24/2022 00:00:00,12,2022,MP000197,KD000016,PL000037,SZ000012,2,17,35
002,LO000024,12/24/2022 00:00:00,12,2022,MP000197,KD000016,PL000037,SZ000012,4,3,12
002,LO000024,12/27/2022 00:00:00,12,2022,MP002277,KD000009,PL000037,SZ000013,10,2,20
002,LO000024,01/03/2023 00:00:00,01,2023,MP002277,KD000009,PL000037,SZ000004,2,1,2
002,LO000024,01/03/2023 00:00:00,01,2023,MP000197,KD000016,PL000037,SZ000013,6,1,6
002,LO000024,01/03/2023 00:00:00,01,2023,MP000294,KD000016,PL000037,SZ000013,7,1,7
002,LO000024,01/03/2023 00:00:00,01,2023,MP000294,KD000016,PL000037,SZ000013,10,1,10
002,LO000024,01/03/2023 00:00:00,01,2023,MP000294,KD000016,PL000037,SZ000012,3,0,3
002,LO000024,01/11/2023 00:00:00,01,2023,MP000294,KD000016,PL000037,SZ000013,5,2,10
002,LO000024,01/11/2023 00:00:00,01,2023,MP000294,KD000016,PL000037,SZ000013,6,2,12
002,LO000024,01/11/2023 00:00:00,01,2023,MP000294,KD000016,PL000037,SZ000012,2,3,6
002,LO000024,01/11/2023 00:00:00,01,2023,MP000294,KD000016,PL000037,SZ000012,4,3,12
002,LO000024,01/11/2023 00:00:00,01,2023,MP000284,KD000016,PL000037,SZ000012,3,3,9
002,LO000024,01/11/2023 00:00:00,01,2023,MP000294,KD000016,PL000037,SZ000012,3,2,9
002,LO000024,01/11/2023 00:00:00,01,2023,MP000197,KD000016,PL000037,SZ000012,3,2,9
002,LO000024,01/11/2023 00:00:00,01,2023,MP000197,KD000016,PL000037,SZ000012,2,3,6
002,LO000026,03/10/2023 00:00:00,03,2023,MP002277,KD000009,PL000037,SZ000009,2,9,19
002,LO000026,03/10/2023 00:00:00,03,2023,MP000197,KD000016,PL000039,SZ000012,6,9,60
002,LO000026,03/10/2023 00:00:00,03,2023,MP000197,KD000016,PL000039,SZ000012,8,5,40
002,LO000026,03/10/2023 00:00:00,03,2023,MP000197,KD000016,PL000039,SZ000012,10,5,50
002,LO000026,03/10/2023 00:00:00,03,2023,MP000197,KD000016,PL000039,SZ000012,5,22,112
002,LO000026,03/10/2023 00:00:00,03,2023,MP000197,KD000016,PL000039,SZ000012,4,13,55
002,LO000026,03/10/2023 00:00:00,03,2023,MP000197,KD000016,PL000039,SZ000012,2,19,39
002,LO000026,03/10/2023 00:00:00,03,2023,MP000197,KD000016,PL000037,SZ000006,4,0,4
002,LO000026,03/10/2023 00:00:00,03,2023,MP000197,KD000016,PL000037,SZ000013,4,4,20
002,LO000026,03/10/2023 00:00:00,03,2023,MP000284,KD000016,PL000037,SZ000013,8,1,8
002,LO000026,03/11/2023 00:00:00,03,2023,MP000197,KD000028,PL000036,SZ000013,10,2,20
002,LO000026,03/11/2023 00:00:00,03,2023,MP000197,KD000028,PL000036,SZ000012,10,10,101
002,LO000026,03/11/2023 00:00:00,03,2023,MP000197,KD000028,PL000036,SZ000012,6,10,60
002,LO000026,03/11/2023 00:00:00,03,2023,MP000197,KD000028,PL000036,SZ000012,3,19,60
002,LO000026,03/11/2023 00:00:00,03,2023,MP000294,KD000028,PL000036,SZ000012,5,3,15
002,LO000026,03/11/2023 00:00:00,03,2023,MP000197,KD000028,PL000036,SZ000012,4,9,40
002,LO000026,03/11/2023 00:00:00,03,2023,MP000197,KD000028,PL000036,SZ000012,4,2,8
002,LO000026,03/11/2023 00:00:00,03,2023,MP000197,KD000028,PL000036,SZ000012,5,10,51
002,LO000026,03/11/2023 00:00:00,03,2023,MP000197,KD000028,PL000036,SZ000012,5,2,10
002,LO000026,03/11/2023 00:00:00,03,2023,MP000197,KD000028,PL000036,SZ000013,4,2,12
002,LO000026,03/11/2023 00:00:00,03,2023,MP000197,KD000028,PL000036,SZ000012,2,20,40
002,LO000026,03/11/2023 00:00:00,03,2023,MP000197,KD000028,PL000036,SZ000013,6,2,12
002,LO000026,03/11/2023 00:00:00,03,2023,MP000197,KD000028,PL000036,SZ000013,5,2,15
002,LO000026,03/11/2023 00:00:00,03,2023,MP000197,KD000028,PL000036,SZ000009,2,3,6
002,LO000026,03/11/2023 00:00:00,03,2023,MP002277,KD000028,PL000037,SZ000012,3,3,9
002,LO000026,03/11/2023 00:00:00,03,2023,MP000294,KD000028,PL000036,SZ000012,8,2,16
002,LO000025,01/10/2023 00:00:00,01,2023,MP002175,KD000028,PL000036,SZ000007,3,7,22
002,LO000025,01/10/2023 00:00:00,01,2023,MP002175,KD000028,PL000036,SZ000013,10,5,50
002,LO000025,01/10/2023 00:00:00,01,2023,MP002175,KD000028,PL000036,SZ000013,15,1,15
002,LO000025,01/10/2023 00:00:00,01,2023,MP002175,KD000028,PL000036,SZ000013,4,25,103
002,LO000025,01/10/2023 00:00:00,01,2023,MP002175,KD000028,PL000036,SZ000012,2,15,31
002,LO000025,01/10/2023 00:00:00,01,2023,MP002175,KD000028,PL000036,SZ000013,12,3,36
002,LO000025,01/10/2023 00:00:00,01,2023,MP002175,KD000028,PL000036,SZ000012,3,15,47
002,LO000025,01/10/2023 00:00:00,01,2023,MP002175,KD000028,PL000036,SZ000013,20,1,20
002,LO000025,01/10/2023 00:00:00,01,2023,MP002246,KD000028,PL000036,SZ000004,3,7,22
002,LO000025,01/10/2023 00:00:00,01,2023,MP002246,KD000028,PL000036,SZ000004,2,10,21
002,LO000025,01/10/2023 00:00:00,01,2023,MP000197,KD000028,PL000036,SZ000006,2,3,7
002,LO000025,01/10/2023 00:00:00,01,2023,MP002277,KD000028,PL000037,SZ000012,2,7,14
002,LO000025,01/10/2023 00:00:00,01,2023,MP002277,KD000028,PL000037,SZ000012,4,5,21
002,LO000025,01/10/2023 00:00:00,01,2023,MP002246,KD000028,PL000036,SZ000012,3,19,60
002,LO000025,01/10/2023 00:00:00,01,2023,MP002246,KD000028,PL000036,SZ000012,3,31,95
002,LO000025,01/10/2023 00:00:00,01,2023,MP002175,KD000028,PL000036,SZ000009,3,5,15
002,LO000025,01/10/2023 00:00:00,01,2023,MP002175,KD000028,PL000036,SZ000013,15,2,30
002,LO000025,01/10/2023 00:00:00,01,2023,MP002246,KD000028,PL000036,SZ000007,6,6,37
002,LO000025,01/10/2023 00:00:00,01,2023,MP002246,KD000028,PL000036,SZ000007,8,3,24
002,LO000025,01/10/2023 00:00:00,01,2023,MP002246,KD000028,PL000036,SZ000007,7,3,21
002,LO000025,01/10/2023 00:00:00,01,2023,MP002175,KD000028,PL000036,SZ000009,2,5,10
002,LO000025,01/11/2023 00:00:00,01,2023,MP002175,KD000028,PL000036,SZ000007,5,1,9
002,LO000011,03/09/2023 00:00:00,03,2023,MP002277,KD000009,PL000037,SZ000012,4,1,4
002,LO000011,03/10/2023 00:00:00,03,2023,MP000197,KD000037,PL000039,SZ000009,2,1,2
002,LO000017,01/05/2023 00:00:00,01,2023,MP002175,KD000037,PL000036,SZ000007,6,20,120
002,LO000017,03/30/2023 00:00:00,03,2023,MP000284,KD000016,PL000037,SZ000012,12,0,12
002,LO000017,03/30/2023 00:00:00,03,2023,MP002277,KD000009,PL000037,SZ000012,5,2,10
002,LO000017,03/30/2023 00:00:00,03,2023,MP002277,KD000009,PL000037,SZ000012,4,2,8
002,LO000017,03/30/2023 00:00:00,03,2023,MP000294,KD000016,PL000037,SZ000013,7,1,7
002,LO000017,03/30/2023 00:00:00,03,2023,MP000294,KD000016,PL000037,SZ000013,6,1,6
002,LO000017,03/30/2023 00:00:00,03,2023,MP000284,KD000016,PL000037,SZ000012,7,1,7
002,LO000017,03/30/2023 00:00:00,03,2023,MP000294,KD000016,PL000037,SZ000012,3,1,3
002,LO000017,03/30/2023 00:00:00,03,2023,MP000284,KD000016,PL000037,SZ000012,4,1,4
002,LO000017,03/30/2023 00:00:00,03,2023,MP000284,KD000016,PL000037,SZ000012,6,1,6
002,LO000017,03/30/2023 00:00:00,03,2023,MP000284,KD000016,PL000037,SZ000012,3,2,6
002,LO000017,03/30/2023 00:00:00,03,2023,MP000294,KD000016,PL000037,SZ000012,4,1,4
002,LO000017,03/30/2023 00:00:00,03,2023,MP000294,KD000037,PL000036,SZ000012,5,5,25
002,LO000017,03/30/2023 00:00:00,03,2023,MP000294,KD000037,PL000036,SZ000009,3,42,127
002,LO000017,03/30/2023 00:00:00,03,2023,MP000294,KD000037,PL000036,SZ000009,3,0,3
002,LO000017,03/30/2023 00:00:00,03,2023,MP000294,KD000037,PL000036,SZ000011,15,2,30
002,LO000017,03/30/2023 00:00:00,03,2023,MP000197,KD000037,PL000036,SZ000013,12,2,24
002,LO000017,03/30/2023 00:00:00,03,2023,MP000294,KD000037,PL000036,SZ000009,2,4,8
002,LO000017,03/30/2023 00:00:00,03,2023,MP000197,KD000037,PL000036,SZ000009,4,2,12
002,LO000017,03/30/2023 00:00:00,03,2023,MP000284,KD000037,PL000036,SZ000009,2,21,42
002,LO000017,03/30/2023 00:00:00,03,2023,MP000284,KD000037,PL000036,SZ000009,2,10,21
002,LO000017,03/30/2023 00:00:00,03,2023,MP000294,KD000037,PL000036,SZ000012,6,10,61
002,LO000017,03/30/2023 00:00:00,03,2023,MP002277,KD000009,PL000037,SZ000012,3,50,150
002,LO000017,03/30/2023 00:00:00,03,2023,MP002277,KD000009,PL000037,SZ000012,2,52,106
002,LO000017,03/30/2023 00:00:00,03,2023,MP002277,KD000009,PL000037,SZ000012,5,50,254
002,LO000017,03/31/2023 00:00:00,03,2023,MP000284,KD000016,PL000037,SZ000012,12,0,12
002,LO000017,03/31/2023 00:00:00,03,2023,MP000294,KD000016,PL000037,SZ000012,8,13,105
002,LO000017,03/31/2023 00:00:00,03,2023,MP000294,KD000016,PL000037,SZ000013,8,10,80
002,LO000017,03/31/2023 00:00:00,03,2023,MP000294,KD000016,PL000037,SZ000013,10,10,101
002,LO000017,03/31/2023 00:00:00,03,2023,MP000294,KD000016,PL000037,SZ000013,5,11,60
002,LO000017,03/31/2023 00:00:00,03,2023,MP000294,KD000016,PL000037,SZ000013,6,10,60
002,LO000017,03/31/2023 00:00:00,03,2023,MP000284,KD000016,PL000037,SZ000013,12,3,36
002,LO000017,03/31/2023 00:00:00,03,2023,MP000294,KD000016,PL000037,SZ000012,12,1,12
002,LO000017,03/31/2023 00:00:00,03,2023,MP000284,KD000016,PL000037,SZ000013,10,10,102
002,LO000017,03/31/2023 00:00:00,03,2023,MP002277,KD000037,PL000039,SZ000009,2,1,2
002,LO000017,03/31/2023 00:00:00,03,2023,MP000284,KD000016,PL000037,SZ000012,7,22,155
002,LO000017,03/31/2023 00:00:00,03,2023,MP000294,KD000016,PL000037,SZ000012,6,18,109
002,LO000017,03/31/2023 00:00:00,03,2023,MP000294,KD000016,PL000037,SZ000012,10,3,40
002,LO000025,12/12/2022 00:00:00,12,2022,MP000284,KD000016,PL000037,SZ000012,6,3,18
002,LO000025,12/13/2022 00:00:00,12,2022,MP002175,KD000016,PL000036,SZ000007,6,1,6
002,LO000025,12/13/2022 00:00:00,12,2022,MP002175,KD000016,PL000036,SZ000007,15,2,30
002,LO000025,12/13/2022 00:00:00,12,2022,MP002175,KD000016,PL000036,SZ000007,7,4,29
002,LO000025,12/13/2022 00:00:00,12,2022,MP002175,KD000016,PL000036,SZ000007,10,2,20
002,LO000025,12/13/2022 00:00:00,12,2022,MP000197,KD000037,PL000039,SZ000012,2,5,12
002,LO000025,12/13/2022 00:00:00,12,2022,MP000197,KD000037,PL000039,SZ000012,3,4,15
002,LO000025,12/13/2022 00:00:00,12,2022,MP000197,KD000037,PL000039,SZ000012,5,1,10
002,LO000025,12/13/2022 00:00:00,12,2022,MP000294,KD000028,PL000036,SZ000013,10,1,10
002,LO000025,12/13/2022 00:00:00,12,2022,MP002277,KD000009,PL000037,SZ000009,3,5,15
002,LO000025,02/23/2023 00:00:00,02,2023,MP000294,KD000028,PL000036,SZ000011,20,1,20
002,LO000025,02/23/2023 00:00:00,02,2023,MP002277,KD000028,PL000037,SZ000011,15,0,15
002,LO000025,02/23/2023 00:00:00,02,2023,MP002175,KD000028,PL000036,SZ000012,7,2,14
002,LO000025,02/23/2023 00:00:00,02,2023,MP002175,KD000016,PL000036,SZ000007,25,1,25
002,LO000025,02/23/2023 00:00:00,02,2023,MP002246,KD000009,PL000036,SZ000007,3,1,3
002,LO000025,02/24/2023 00:00:00,02,2023,MP002175,KD000028,PL000036,SZ000007,7,4,29
002,LO000025,02/24/2023 00:00:00,02,2023,MP002175,KD000028,PL000036,SZ000007,4,6,25
002,LO000025,02/24/2023 00:00:00,02,2023,MP002175,KD000016,PL000036,SZ000007,6,2,12
002,LO000025,02/24/2023 00:00:00,02,2023,MP002175,KD000016,PL000036,SZ000007,8,1,16
002,LO000025,02/24/2023 00:00:00,02,2023,MP002277,KD000009,PL000037,SZ000004,3,10,31
002,LO000025,02/24/2023 00:00:00,02,2023,MP002277,KD000009,PL000037,SZ000004,2,11,23
002,LO000025,12/16/2022 00:00:00,12,2022,MP002175,KD000016,PL000036,SZ000013,20,1,20
002,LO000025,12/16/2022 00:00:00,12,2022,MP002175,KD000016,PL000036,SZ000013,10,1,10
002,LO000025,12/16/2022 00:00:00,12,2022,MP002175,KD000016,PL000036,SZ000013,15,1,15
002,LO000025,12/16/2022 00:00:00,12,2022,MP002246,KD000009,PL000036,SZ000011,11,1,11
002,LO000025,12/16/2022 00:00:00,12,2022,MP000197,KD000016,PL000039,SZ000013,4,1,8
002,LO000025,12/16/2022 00:00:00,12,2022,MP000294,KD000016,PL000037,SZ000009,3,4,15
002,LO000025,12/16/2022 00:00:00,12,2022,MP002175,KD000016,PL000036,SZ000013,25,1,25
002,LO000025,12/16/2022 00:00:00,12,2022,MP002175,KD000016,PL000036,SZ000012,25,1,25
002,LO000021,11/16/2022 00:00:00,11,2022,MP000294,KD000016,PL000037,SZ000012,2,10,21
002,LO000021,11/16/2022 00:00:00,11,2022,MP000294,KD000016,PL000037,SZ000012,4,10,40
002,LO000021,11/16/2022 00:00:00,11,2022,MP000294,KD000016,PL000037,SZ000012,5,10,50
002,LO000021,12/13/2022 00:00:00,12,2022,MP002277,KD000009,PL000037,SZ000012,5,4,20
002,LO000021,12/13/2022 00:00:00,12,2022,MP000284,KD000016,PL000037,SZ000012,8,3,24
002,LO000021,12/13/2022 00:00:00,12,2022,MP000284,KD000016,PL000037,SZ000012,2,5,10
002,LO000021,12/13/2022 00:00:00,12,2022,MP000284,KD000016,PL000037,SZ000012,3,5,15
002,LO000021,12/13/2022 00:00:00,12,2022,MP000284,KD000016,PL000037,SZ000009,2,15,30
002,LO000021,12/13/2022 00:00:00,12,2022,MP000284,KD000016,PL000037,SZ000012,5,5,25
002,LO000021,12/13/2022 00:00:00,12,2022,MP000284,KD000016,PL000037,SZ000012,4,5,20
002,LO000021,12/13/2022 00:00:00,12,2022,MP000284,KD000016,PL000037,SZ000012,7,3,21
002,LO000021,12/13/2022 00:00:00,12,2022,MP000284,KD000016,PL000037,SZ000012,6,2,18
002,LO000021,12/21/2022 00:00:00,12,2022,MP000294,KD000016,PL000037,SZ000011,12,0,12
002,LO000021,12/21/2022 00:00:00,12,2022,MP000294,KD000016,PL000037,SZ000011,15,2,45
002,LO000021,12/21/2022 00:00:00,12,2022,MP000294,KD000016,PL000037,SZ000011,15,0,15
002,LO000021,12/21/2022 00:00:00,12,2022,MP000284,KD000016,PL000037,SZ000013,6,4,30
002,LO000021,12/21/2022 00:00:00,12,2022,MP000294,KD000016,PL000037,SZ000013,6,5,30
002,LO000021,12/21/2022 00:00:00,12,2022,MP000294,KD000016,PL000037,SZ000013,5,5,25
002,LO000021,12/21/2022 00:00:00,12,2022,MP000294,KD000016,PL000037,SZ000013,7,4,35
002,LO000021,12/21/2022 00:00:00,12,2022,MP000294,KD000016,PL000037,SZ000013,7,3,21
002,LO000021,12/21/2022 00:00:00,12,2022,MP000284,KD000016,PL000037,SZ000013,7,5,35
002,LO000021,12/21/2022 00:00:00,12,2022,MP000284,KD000016,PL000037,SZ000013,7,3,21
002,LO000021,12/21/2022 00:00:00,12,2022,MP000284,KD000016,PL000037,SZ000013,7,2,14
002,LO000021,12/21/2022 00:00:00,12,2022,MP000294,KD000016,PL000037,SZ000012,3,4,15
002,LO000021,12/21/2022 00:00:00,12,2022,MP000294,KD000016,PL000037,SZ000009,3,5,15
002,LO000021,12/21/2022 00:00:00,12,2022,MP000294,KD000016,PL000037,SZ000012,2,5,10
002,LO000021,12/21/2022 00:00:00,12,2022,MP000294,KD000016,PL000037,SZ000012,6,5,31
002,LO000021,12/21/2022 00:00:00,12,2022,MP000294,KD000016,PL000037,SZ000012,6,5,30
002,LO000021,12/21/2022 00:00:00,12,2022,MP000294,KD000016,PL000037,SZ000012,8,5,40
002,LO000021,12/21/2022 00:00:00,12,2022,MP000294,KD000016,PL000037,SZ000012,4,5,20
002,LO000021,12/21/2022 00:00:00,12,2022,MP000294,KD000016,PL000037,SZ000012,5,5,25
002,LO000021,12/21/2022 00:00:00,12,2022,MP000294,KD000016,PL000037,SZ000009,2,5,10
002,LO000021,12/21/2022 00:00:00,12,2022,MP000284,KD000016,PL000037,SZ000013,8,3,24
002,LO000021,12/21/2022 00:00:00,12,2022,MP000284,KD000016,PL000037,SZ000013,8,3,24
002,LO000021,12/21/2022 00:00:00,12,2022,MP000284,KD000016,PL000037,SZ000013,8,2,16
002,LO000021,12/21/2022 00:00:00,12,2022,MP000284,KD000016,PL000037,SZ000013,12,3,36
002,LO000021,12/21/2022 00:00:00,12,2022,MP000284,KD000016,PL000037,SZ000013,10,3,30
002,LO000021,12/21/2022 00:00:00,12,2022,MP000284,KD000016,PL000037,SZ000013,10,2,20
002,LO000021,12/21/2022 00:00:00,12,2022,MP000294,KD000016,PL000037,SZ000012,10,5,50
002,LO000021,01/06/2023 00:00:00,01,2023,MP000294,KD000016,PL000037,SZ000012,2,10,21
002,LO000021,01/06/2023 00:00:00,01,2023,MP000294,KD000016,PL000037,SZ000012,4,5,20
002,LO000038,03/03/2023 00:00:00,03,2023,MP000294,KD000028,PL000036,SZ000012,20,8,161
002,LO000026,01/07/2023 00:00:00,01,2023,MP000197,KD000037,PL000036,SZ000012,6,2,12
002,LO000026,01/07/2023 00:00:00,01,2023,MP000197,KD000037,PL000039,SZ000012,6,1,6
002,LO000014,01/12/2023 00:00:00,01,2023,MP002246,KD000028,PL000036,SZ000007,10,10,100
002,LO000014,01/12/2023 00:00:00,01,2023,MP002246,KD000028,PL000036,SZ000012,5,15,77
002,LO000014,01/12/2023 00:00:00,01,2023,MP002246,KD000028,PL000036,SZ000007,7,10,71
002,LO000014,01/25/2023 00:00:00,01,2023,MP002175,KD000028,PL000036,SZ000012,2,15,32
002,LO000014,01/25/2023 00:00:00,01,2023,MP002175,KD000028,PL000036,SZ000007,5,15,77
002,LO000014,01/25/2023 00:00:00,01,2023,MP002175,KD000028,PL000036,SZ000007,3,15,48
002,LO000014,01/25/2023 00:00:00,01,2023,MP002246,KD000028,PL000036,SZ000012,4,17,70
002,LO000014,01/25/2023 00:00:00,01,2023,MP002175,KD000028,PL000036,SZ000012,5,15,77
002,LO000014,01/25/2023 00:00:00,01,2023,MP002246,KD000028,PL000036,SZ000007,8,10,80
002,LO000014,01/25/2023 00:00:00,01,2023,MP002246,KD000028,PL000036,SZ000007,4,30,124
002,LO000014,01/25/2023 00:00:00,01,2023,MP002175,KD000028,PL000036,SZ000007,10,10,101
002,LO000014,01/25/2023 00:00:00,01,2023,MP002175,KD000028,PL000036,SZ000007,2,15,31
002,LO000014,02/01/2023 00:00:00,02,2023,MP002175,KD000028,PL000036,SZ000012,8,3,24
002,LO000014,02/01/2023 00:00:00,02,2023,MP000294,KD000028,PL000036,SZ000012,4,5,20
002,LO000014,02/01/2023 00:00:00,02,2023,MP000294,KD000028,PL000036,SZ000012,5,5,25
002,LO000014,02/01/2023 00:00:00,02,2023,MP000294,KD000028,PL000036,SZ000012,2,5,10
002,LO000014,02/01/2023 00:00:00,02,2023,MP000197,KD000037,PL000039,SZ000012,2,2,4
002,LO000014,02/01/2023 00:00:00,02,2023,MP000197,KD000028,PL000036,SZ000012,6,3,18
002,LO000014,02/01/2023 00:00:00,02,2023,MP000197,KD000028,PL000036,SZ000012,7,2,21
002,LO000014,02/01/2023 00:00:00,02,2023,MP000197,KD000028,PL000036,SZ000012,10,3,30
002,LO000014,02/01/2023 00:00:00,02,2023,MP000197,KD000037,PL000039,SZ000012,10,2,20
002,LO000014,02/01/2023 00:00:00,02,2023,MP000197,KD000037,PL000039,SZ000012,7,1,14
002,LO000014,02/01/2023 00:00:00,02,2023,MP000197,KD000028,PL000036,SZ000012,3,2,9
002,LO000014,02/01/2023 00:00:00,02,2023,MP000197,KD000037,PL000039,SZ000009,3,2,6
002,LO000014,02/01/2023 00:00:00,02,2023,MP000197,KD000028,PL000036,SZ000012,4,3,12
002,LO000014,02/01/2023 00:00:00,02,2023,MP000197,KD000037,PL000039,SZ000012,5,2,10
002,LO000014,02/01/2023 00:00:00,02,2023,MP000197,KD000037,PL000039,SZ000009,2,1,4
002,LO000014,02/01/2023 00:00:00,02,2023,MP000294,KD000028,PL000036,SZ000009,2,5,10
002,LO000014,02/01/2023 00:00:00,02,2023,MP000294,KD000028,PL000036,SZ000009,3,5,15
002,LO000014,02/01/2023 00:00:00,02,2023,MP000294,KD000028,PL000036,SZ000012,7,4,28
002,LO000014,02/01/2023 00:00:00,02,2023,MP000294,KD000028,PL000036,SZ000012,10,1,10
